instance,n,W,V,method,profit,time,nodes
inst_N28_W400_V500_2.txt,28,400,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V500_2.txt,28,400,500,branchBound,1204,0.000008,N/A
inst_N28_W400_V500_3.txt,28,400,500,dynamicProg,1099,0.178267,N/A
inst_N28_W400_V500_3.txt,28,400,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V500_3.txt,28,400,500,branchBound,1081,0.000009,N/A
inst_N28_W400_V500_4.txt,28,400,500,dynamicProg,1216,0.188284,N/A
inst_N28_W400_V500_4.txt,28,400,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V500_4.txt,28,400,500,branchBound,1216,0.000011,N/A
inst_N28_W400_V500_5.txt,28,400,500,dynamicProg,1191,0.190175,N/A
inst_N28_W400_V500_5.txt,28,400,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V500_5.txt,28,400,500,branchBound,1191,0.000009,N/A
inst_N28_W400_V500_6.txt,28,400,500,dynamicProg,1330,0.173860,N/A
inst_N28_W400_V500_6.txt,28,400,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V500_6.txt,28,400,500,branchBound,1330,0.000008,N/A
inst_N28_W400_V500_7.txt,28,400,500,dynamicProg,1293,0.193928,N/A
inst_N28_W400_V500_7.txt,28,400,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V500_7.txt,28,400,500,branchBound,1275,0.000003,N/A
inst_N28_W400_V500_8.txt,28,400,500,dynamicProg,1178,0.179261,N/A
inst_N28_W400_V500_8.txt,28,400,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V500_8.txt,28,400,500,branchBound,1170,0.000001,N/A
inst_N28_W400_V500_9.txt,28,400,500,dynamicProg,1178,0.183373,N/A
inst_N28_W400_V500_9.txt,28,400,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V500_9.txt,28,400,500,branchBound,1156,0.000015,N/A
inst_N28_W400_V50_0.txt,28,400,50,dynamicProg,992,0.030154,N/A
inst_N28_W400_V50_0.txt,28,400,50,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V50_0.txt,28,400,50,branchBound,992,0.000001,N/A
inst_N28_W400_V50_1.txt,28,400,50,dynamicProg,1057,0.031479,N/A
inst_N28_W400_V50_1.txt,28,400,50,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V50_1.txt,28,400,50,branchBound,1057,0.000002,N/A
inst_N28_W400_V50_2.txt,28,400,50,dynamicProg,1190,0.031386,N/A
inst_N28_W400_V50_2.txt,28,400,50,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V50_2.txt,28,400,50,branchBound,1117,0.000002,N/A
inst_N28_W400_V50_3.txt,28,400,50,dynamicProg,1249,0.030963,N/A
inst_N28_W400_V50_3.txt,28,400,50,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V50_3.txt,28,400,50,branchBound,911,0.000002,N/A
inst_N28_W400_V50_4.txt,28,400,50,dynamicProg,1089,0.029201,N/A
inst_N28_W400_V50_4.txt,28,400,50,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V50_4.txt,28,400,50,branchBound,1063,0.000002,N/A
inst_N28_W400_V50_5.txt,28,400,50,dynamicProg,1138,0.030239,N/A
inst_N28_W400_V50_5.txt,28,400,50,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V50_5.txt,28,400,50,branchBound,989,0.000001,N/A
inst_N28_W400_V50_6.txt,28,400,50,dynamicProg,1142,0.031046,N/A
inst_N28_W400_V50_6.txt,28,400,50,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V50_6.txt,28,400,50,branchBound,1126,0.000003,N/A
inst_N28_W400_V50_7.txt,28,400,50,dynamicProg,1090,0.031985,N/A
inst_N28_W400_V50_7.txt,28,400,50,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V50_7.txt,28,400,50,branchBound,1028,0.000001,N/A
inst_N28_W400_V50_8.txt,28,400,50,dynamicProg,1210,0.031214,N/A
inst_N28_W400_V50_8.txt,28,400,50,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V50_8.txt,28,400,50,branchBound,1210,0.000023,N/A
inst_N28_W400_V50_9.txt,28,400,50,dynamicProg,1121,0.030553,N/A
inst_N28_W400_V50_9.txt,28,400,50,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W400_V50_9.txt,28,400,50,branchBound,1055,0.000002,N/A
inst_N28_W450_V100_0.txt,28,450,100,dynamicProg,1228,0.053201,N/A
inst_N28_W450_V100_0.txt,28,450,100,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V100_0.txt,28,450,100,branchBound,1161,0.000011,N/A
inst_N28_W450_V100_1.txt,28,450,100,dynamicProg,1070,0.056455,N/A
inst_N28_W450_V100_1.txt,28,450,100,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V100_1.txt,28,450,100,branchBound,1070,0.000010,N/A
inst_N28_W450_V100_2.txt,28,450,100,dynamicProg,1212,0.051014,N/A
inst_N28_W450_V100_2.txt,28,450,100,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V100_2.txt,28,450,100,branchBound,1158,0.000001,N/A
inst_N28_W450_V100_3.txt,28,450,100,dynamicProg,1016,0.047533,N/A
inst_N28_W450_V100_3.txt,28,450,100,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V100_3.txt,28,450,100,branchBound,934,0.000002,N/A
inst_N28_W450_V100_4.txt,28,450,100,dynamicProg,1205,0.049997,N/A
inst_N28_W450_V100_4.txt,28,450,100,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V100_4.txt,28,450,100,branchBound,1042,0.000002,N/A
inst_N28_W450_V100_5.txt,28,450,100,dynamicProg,1242,0.050370,N/A
inst_N28_W450_V100_5.txt,28,450,100,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V100_5.txt,28,450,100,branchBound,1161,0.000001,N/A
inst_N28_W450_V100_6.txt,28,450,100,dynamicProg,993,0.047354,N/A
inst_N28_W450_V100_6.txt,28,450,100,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V100_6.txt,28,450,100,branchBound,863,0.000002,N/A
inst_N28_W450_V100_7.txt,28,450,100,dynamicProg,1126,0.049325,N/A
inst_N28_W450_V100_7.txt,28,450,100,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V100_7.txt,28,450,100,branchBound,1121,0.000002,N/A
inst_N28_W450_V100_8.txt,28,450,100,dynamicProg,1236,0.050396,N/A
inst_N28_W450_V100_8.txt,28,450,100,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V100_8.txt,28,450,100,branchBound,951,0.000002,N/A
inst_N28_W450_V100_9.txt,28,450,100,dynamicProg,968,0.047055,N/A
inst_N28_W450_V100_9.txt,28,450,100,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V100_9.txt,28,450,100,branchBound,890,0.000002,N/A
inst_N28_W450_V150_0.txt,28,450,150,dynamicProg,1338,0.070424,N/A
inst_N28_W450_V150_0.txt,28,450,150,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V150_0.txt,28,450,150,branchBound,1311,0.000002,N/A
inst_N28_W450_V150_1.txt,28,450,150,dynamicProg,1039,0.066786,N/A
inst_N28_W450_V150_1.txt,28,450,150,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V150_1.txt,28,450,150,branchBound,1017,0.000002,N/A
inst_N28_W450_V150_2.txt,28,450,150,dynamicProg,1326,0.064544,N/A
inst_N28_W450_V150_2.txt,28,450,150,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V150_2.txt,28,450,150,branchBound,1326,0.000008,N/A
inst_N28_W450_V150_3.txt,28,450,150,dynamicProg,1238,0.065617,N/A
inst_N28_W450_V150_3.txt,28,450,150,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V150_3.txt,28,450,150,branchBound,1238,0.000009,N/A
inst_N28_W450_V150_4.txt,28,450,150,dynamicProg,1428,0.065381,N/A
inst_N28_W450_V150_4.txt,28,450,150,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V150_4.txt,28,450,150,branchBound,1428,0.000009,N/A
inst_N28_W450_V150_5.txt,28,450,150,dynamicProg,1318,0.065456,N/A
inst_N28_W450_V150_5.txt,28,450,150,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V150_5.txt,28,450,150,branchBound,1317,0.000002,N/A
inst_N28_W450_V150_6.txt,28,450,150,dynamicProg,1044,0.062203,N/A
inst_N28_W450_V150_6.txt,28,450,150,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V150_6.txt,28,450,150,branchBound,1007,0.000002,N/A
inst_N28_W450_V150_7.txt,28,450,150,dynamicProg,1032,0.064862,N/A
inst_N28_W450_V150_7.txt,28,450,150,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V150_7.txt,28,450,150,branchBound,1032,0.000019,N/A
inst_N28_W450_V150_8.txt,28,450,150,dynamicProg,1225,0.066108,N/A
inst_N28_W450_V150_8.txt,28,450,150,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V150_8.txt,28,450,150,branchBound,1184,0.000001,N/A
inst_N28_W450_V150_9.txt,28,450,150,dynamicProg,1146,0.065294,N/A
inst_N28_W450_V150_9.txt,28,450,150,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V150_9.txt,28,450,150,branchBound,1135,0.000002,N/A
inst_N28_W450_V200_0.txt,28,450,200,dynamicProg,1137,0.080821,N/A
inst_N28_W450_V200_0.txt,28,450,200,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V200_0.txt,28,450,200,branchBound,1137,0.000013,N/A
inst_N28_W450_V200_1.txt,28,450,200,dynamicProg,1280,0.084901,N/A
inst_N28_W450_V200_1.txt,28,450,200,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V200_1.txt,28,450,200,branchBound,1280,0.000002,N/A
inst_N28_W450_V200_2.txt,28,450,200,dynamicProg,1189,0.077467,N/A
inst_N28_W450_V200_2.txt,28,450,200,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V200_2.txt,28,450,200,branchBound,1189,0.000026,N/A
inst_N28_W450_V200_3.txt,28,450,200,dynamicProg,1168,0.076032,N/A
inst_N28_W450_V200_3.txt,28,450,200,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V200_3.txt,28,450,200,branchBound,1168,0.000001,N/A
inst_N28_W450_V200_4.txt,28,450,200,dynamicProg,1122,0.073158,N/A
inst_N28_W450_V200_4.txt,28,450,200,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V200_4.txt,28,450,200,branchBound,1122,0.000011,N/A
inst_N28_W450_V200_5.txt,28,450,200,dynamicProg,1215,0.085028,N/A
inst_N28_W450_V200_5.txt,28,450,200,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V200_5.txt,28,450,200,branchBound,1111,0.000002,N/A
inst_N28_W450_V200_6.txt,28,450,200,dynamicProg,1223,0.081663,N/A
inst_N28_W450_V200_6.txt,28,450,200,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V200_6.txt,28,450,200,branchBound,1223,0.000016,N/A
inst_N28_W450_V200_7.txt,28,450,200,dynamicProg,1330,0.082814,N/A
inst_N28_W450_V200_7.txt,28,450,200,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V200_7.txt,28,450,200,branchBound,1313,0.000008,N/A
inst_N28_W450_V200_8.txt,28,450,200,dynamicProg,1169,0.083664,N/A
inst_N28_W450_V200_8.txt,28,450,200,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V200_8.txt,28,450,200,branchBound,1157,0.000010,N/A
inst_N28_W450_V200_9.txt,28,450,200,dynamicProg,1463,0.081739,N/A
inst_N28_W450_V200_9.txt,28,450,200,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V200_9.txt,28,450,200,branchBound,1463,0.000010,N/A
inst_N28_W450_V250_0.txt,28,450,250,dynamicProg,1227,0.112611,N/A
inst_N28_W450_V250_0.txt,28,450,250,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V250_0.txt,28,450,250,branchBound,1203,0.000001,N/A
inst_N28_W450_V250_1.txt,28,450,250,dynamicProg,983,0.101798,N/A
inst_N28_W450_V250_1.txt,28,450,250,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V250_1.txt,28,450,250,branchBound,983,0.000012,N/A
inst_N28_W450_V250_2.txt,28,450,250,dynamicProg,1264,0.111315,N/A
inst_N28_W450_V250_2.txt,28,450,250,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V250_2.txt,28,450,250,branchBound,1264,0.000017,N/A
inst_N28_W450_V250_3.txt,28,450,250,dynamicProg,1084,0.105805,N/A
inst_N28_W450_V250_3.txt,28,450,250,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V250_3.txt,28,450,250,branchBound,1084,0.000014,N/A
inst_N28_W450_V250_4.txt,28,450,250,dynamicProg,1028,0.102091,N/A
inst_N28_W450_V250_4.txt,28,450,250,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V250_4.txt,28,450,250,branchBound,1028,0.000008,N/A
inst_N28_W450_V250_5.txt,28,450,250,dynamicProg,1205,0.116275,N/A
inst_N28_W450_V250_5.txt,28,450,250,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V250_5.txt,28,450,250,branchBound,1205,0.000010,N/A
inst_N28_W450_V250_6.txt,28,450,250,dynamicProg,1140,0.108731,N/A
inst_N28_W450_V250_6.txt,28,450,250,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V250_6.txt,28,450,250,branchBound,1066,0.000001,N/A
inst_N28_W450_V250_7.txt,28,450,250,dynamicProg,1273,0.108394,N/A
inst_N28_W450_V250_7.txt,28,450,250,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V250_7.txt,28,450,250,branchBound,1260,0.000002,N/A
inst_N28_W450_V250_8.txt,28,450,250,dynamicProg,1214,0.110237,N/A
inst_N28_W450_V250_8.txt,28,450,250,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V250_8.txt,28,450,250,branchBound,1185,0.000002,N/A
inst_N28_W450_V250_9.txt,28,450,250,dynamicProg,1420,0.119602,N/A
inst_N28_W450_V250_9.txt,28,450,250,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V250_9.txt,28,450,250,branchBound,1420,0.000009,N/A
inst_N28_W450_V300_0.txt,28,450,300,dynamicProg,1297,0.125925,N/A
inst_N28_W450_V300_0.txt,28,450,300,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V300_0.txt,28,450,300,branchBound,1297,0.000008,N/A
inst_N28_W450_V300_1.txt,28,450,300,dynamicProg,1187,0.126139,N/A
inst_N28_W450_V300_1.txt,28,450,300,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V300_1.txt,28,450,300,branchBound,1153,0.000002,N/A
inst_N28_W450_V300_2.txt,28,450,300,dynamicProg,1085,0.125397,N/A
inst_N28_W450_V300_2.txt,28,450,300,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V300_2.txt,28,450,300,branchBound,1082,0.000011,N/A
inst_N28_W450_V300_3.txt,28,450,300,dynamicProg,981,0.116156,N/A
inst_N28_W450_V300_3.txt,28,450,300,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V300_3.txt,28,450,300,branchBound,977,0.000001,N/A
inst_N28_W450_V300_4.txt,28,450,300,dynamicProg,1120,0.125039,N/A
inst_N28_W450_V300_4.txt,28,450,300,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V300_4.txt,28,450,300,branchBound,1107,0.000013,N/A
inst_N28_W450_V300_5.txt,28,450,300,dynamicProg,1201,0.116813,N/A
inst_N28_W450_V300_5.txt,28,450,300,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V300_5.txt,28,450,300,branchBound,1133,0.000002,N/A
inst_N28_W450_V300_6.txt,28,450,300,dynamicProg,1233,0.135972,N/A
inst_N28_W450_V300_6.txt,28,450,300,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V300_6.txt,28,450,300,branchBound,1224,0.000010,N/A
inst_N28_W450_V300_7.txt,28,450,300,dynamicProg,1286,0.119025,N/A
inst_N28_W450_V300_7.txt,28,450,300,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V300_7.txt,28,450,300,branchBound,1269,0.000001,N/A
inst_N28_W450_V300_8.txt,28,450,300,dynamicProg,1279,0.131445,N/A
inst_N28_W450_V300_8.txt,28,450,300,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V300_8.txt,28,450,300,branchBound,1279,0.000009,N/A
inst_N28_W450_V300_9.txt,28,450,300,dynamicProg,1290,0.132241,N/A
inst_N28_W450_V300_9.txt,28,450,300,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V300_9.txt,28,450,300,branchBound,1287,0.000018,N/A
inst_N28_W450_V350_0.txt,28,450,350,dynamicProg,1403,0.144608,N/A
inst_N28_W450_V350_0.txt,28,450,350,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V350_0.txt,28,450,350,branchBound,1403,0.000012,N/A
inst_N28_W450_V350_1.txt,28,450,350,dynamicProg,1156,0.149772,N/A
inst_N28_W450_V350_1.txt,28,450,350,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V350_1.txt,28,450,350,branchBound,1086,0.000001,N/A
inst_N28_W450_V350_2.txt,28,450,350,dynamicProg,1232,0.132791,N/A
inst_N28_W450_V350_2.txt,28,450,350,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V350_2.txt,28,450,350,branchBound,1232,0.000019,N/A
inst_N28_W450_V350_3.txt,28,450,350,dynamicProg,1141,0.131901,N/A
inst_N28_W450_V350_3.txt,28,450,350,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V350_3.txt,28,450,350,branchBound,1141,0.000022,N/A
inst_N28_W450_V350_4.txt,28,450,350,dynamicProg,1097,0.123725,N/A
inst_N28_W450_V350_4.txt,28,450,350,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V350_4.txt,28,450,350,branchBound,1091,0.000014,N/A
inst_N28_W450_V350_5.txt,28,450,350,dynamicProg,1224,0.131145,N/A
inst_N28_W450_V350_5.txt,28,450,350,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V350_5.txt,28,450,350,branchBound,1221,0.000011,N/A
inst_N28_W450_V350_6.txt,28,450,350,dynamicProg,1236,0.139120,N/A
inst_N28_W450_V350_6.txt,28,450,350,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V350_6.txt,28,450,350,branchBound,1236,0.000020,N/A
inst_N28_W450_V350_7.txt,28,450,350,dynamicProg,1098,0.159743,N/A
inst_N28_W450_V350_7.txt,28,450,350,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V350_7.txt,28,450,350,branchBound,1091,0.000009,N/A
inst_N28_W450_V350_8.txt,28,450,350,dynamicProg,1285,0.144435,N/A
inst_N28_W450_V350_8.txt,28,450,350,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V350_8.txt,28,450,350,branchBound,1285,0.000011,N/A
inst_N28_W450_V350_9.txt,28,450,350,dynamicProg,1187,0.153428,N/A
inst_N28_W450_V350_9.txt,28,450,350,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V350_9.txt,28,450,350,branchBound,1165,0.000001,N/A
inst_N28_W450_V400_0.txt,28,450,400,dynamicProg,1258,0.173921,N/A
inst_N28_W450_V400_0.txt,28,450,400,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V400_0.txt,28,450,400,branchBound,1254,0.000011,N/A
inst_N28_W450_V400_1.txt,28,450,400,dynamicProg,1239,0.161404,N/A
inst_N28_W450_V400_1.txt,28,450,400,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V400_1.txt,28,450,400,branchBound,1239,0.000007,N/A
inst_N28_W450_V400_2.txt,28,450,400,dynamicProg,1180,0.162213,N/A
inst_N28_W450_V400_2.txt,28,450,400,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V400_2.txt,28,450,400,branchBound,1180,0.000007,N/A
inst_N28_W450_V400_3.txt,28,450,400,dynamicProg,1242,0.166138,N/A
inst_N28_W450_V400_3.txt,28,450,400,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V400_3.txt,28,450,400,branchBound,1242,0.000018,N/A
inst_N28_W450_V400_4.txt,28,450,400,dynamicProg,1202,0.168627,N/A
inst_N28_W450_V400_4.txt,28,450,400,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V400_4.txt,28,450,400,branchBound,1198,0.000013,N/A
inst_N28_W450_V400_5.txt,28,450,400,dynamicProg,1266,0.164881,N/A
inst_N28_W450_V400_5.txt,28,450,400,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V400_5.txt,28,450,400,branchBound,1262,0.000011,N/A
inst_N28_W450_V400_6.txt,28,450,400,dynamicProg,1179,0.149535,N/A
inst_N28_W450_V400_6.txt,28,450,400,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V400_6.txt,28,450,400,branchBound,1170,0.000002,N/A
inst_N28_W450_V400_7.txt,28,450,400,dynamicProg,1054,0.158895,N/A
inst_N28_W450_V400_7.txt,28,450,400,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V400_7.txt,28,450,400,branchBound,1041,0.000008,N/A
inst_N28_W450_V400_8.txt,28,450,400,dynamicProg,1409,0.168218,N/A
inst_N28_W450_V400_8.txt,28,450,400,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V400_8.txt,28,450,400,branchBound,1409,0.000002,N/A
inst_N28_W450_V400_9.txt,28,450,400,dynamicProg,1001,0.149448,N/A
inst_N28_W450_V400_9.txt,28,450,400,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V400_9.txt,28,450,400,branchBound,1001,0.000011,N/A
inst_N28_W450_V450_0.txt,28,450,450,dynamicProg,1161,0.166073,N/A
inst_N28_W450_V450_0.txt,28,450,450,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V450_0.txt,28,450,450,branchBound,1130,0.000001,N/A
inst_N28_W450_V450_1.txt,28,450,450,dynamicProg,1265,0.157039,N/A
inst_N28_W450_V450_1.txt,28,450,450,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V450_1.txt,28,450,450,branchBound,1265,0.000016,N/A
inst_N28_W450_V450_2.txt,28,450,450,dynamicProg,1115,0.162406,N/A
inst_N28_W450_V450_2.txt,28,450,450,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V450_2.txt,28,450,450,branchBound,1111,0.000011,N/A
inst_N28_W450_V450_3.txt,28,450,450,dynamicProg,955,0.158396,N/A
inst_N28_W450_V450_3.txt,28,450,450,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V450_3.txt,28,450,450,branchBound,927,0.000001,N/A
inst_N28_W450_V450_4.txt,28,450,450,dynamicProg,1239,0.182954,N/A
inst_N28_W450_V450_4.txt,28,450,450,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V450_4.txt,28,450,450,branchBound,1233,0.000013,N/A
inst_N28_W450_V450_5.txt,28,450,450,dynamicProg,1259,0.169817,N/A
inst_N28_W450_V450_5.txt,28,450,450,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V450_5.txt,28,450,450,branchBound,1207,0.000001,N/A
inst_N28_W450_V450_6.txt,28,450,450,dynamicProg,1190,0.179109,N/A
inst_N28_W450_V450_6.txt,28,450,450,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V450_6.txt,28,450,450,branchBound,1190,0.000008,N/A
inst_N28_W450_V450_7.txt,28,450,450,dynamicProg,1296,0.169844,N/A
inst_N28_W450_V450_7.txt,28,450,450,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V450_7.txt,28,450,450,branchBound,1289,0.000018,N/A
inst_N28_W450_V450_8.txt,28,450,450,dynamicProg,1229,0.167624,N/A
inst_N28_W450_V450_8.txt,28,450,450,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V450_8.txt,28,450,450,branchBound,1225,0.000001,N/A
inst_N28_W450_V450_9.txt,28,450,450,dynamicProg,1168,0.163774,N/A
inst_N28_W450_V450_9.txt,28,450,450,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V450_9.txt,28,450,450,branchBound,1168,0.000010,N/A
inst_N28_W450_V500_0.txt,28,450,500,dynamicProg,1077,0.183824,N/A
inst_N28_W450_V500_0.txt,28,450,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V500_0.txt,28,450,500,branchBound,1072,0.000011,N/A
inst_N28_W450_V500_1.txt,28,450,500,dynamicProg,1113,0.194938,N/A
inst_N28_W450_V500_1.txt,28,450,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V500_1.txt,28,450,500,branchBound,1113,0.000009,N/A
inst_N28_W450_V500_2.txt,28,450,500,dynamicProg,1236,0.202392,N/A
inst_N28_W450_V500_2.txt,28,450,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V500_2.txt,28,450,500,branchBound,1236,0.000011,N/A
inst_N28_W450_V500_3.txt,28,450,500,dynamicProg,1061,0.193930,N/A
inst_N28_W450_V500_3.txt,28,450,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V500_3.txt,28,450,500,branchBound,1060,0.000014,N/A
inst_N28_W450_V500_4.txt,28,450,500,dynamicProg,1002,0.218560,N/A
inst_N28_W450_V500_4.txt,28,450,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V500_4.txt,28,450,500,branchBound,1002,0.000011,N/A
inst_N28_W450_V500_5.txt,28,450,500,dynamicProg,1094,0.190351,N/A
inst_N28_W450_V500_5.txt,28,450,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V500_5.txt,28,450,500,branchBound,1088,0.000009,N/A
inst_N28_W450_V500_6.txt,28,450,500,dynamicProg,1147,0.219025,N/A
inst_N28_W450_V500_6.txt,28,450,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V500_6.txt,28,450,500,branchBound,1147,0.000002,N/A
inst_N28_W450_V500_7.txt,28,450,500,dynamicProg,1193,0.209940,N/A
inst_N28_W450_V500_7.txt,28,450,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V500_7.txt,28,450,500,branchBound,1193,0.000002,N/A
inst_N28_W450_V500_8.txt,28,450,500,dynamicProg,1176,0.203552,N/A
inst_N28_W450_V500_8.txt,28,450,500,backtracking,TIMEOUT,2.0,TIMEOUT
inst_N28_W450_V500_8.txt,28,450,500,branchBound,1155,0.000010,N/A
inst_N28_W450_V500_9.txt,28,450,500,dynamicProg,1364,0.221945,N/A
inst_N28_W450_V500_9.txt,28,450,500,backtracking,TIMEOUT,2.0,TIMEOUT
